AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,59.8,51.0,47.4,35.1,36.3,37.5,44.4,39.3,50.2
Cash_from_Operations,651.1,596.8,1458.8,632.8,534.7,374.4,229.6,245.3,262.7
Diluted_EPS,2.194,4.919,4.273,3.334,3.762,3.69,2.271,2.457,2.206
Goodwill_Intangibles,4839.9,4732.5,4661.6,4301.7,4446.1,4650.6,98.1,67.0,55.7
LT_Debt,1437.3,1299.3,1135.2,867.6,915.6,1237.9,0.0,0.0,0.0
Net_Income,234.1,527.3,467.0,372.7,422.1,396.7,184.9,204.1,188.4
Revenue,3958.5,3494.8,3427.1,2496.1,2768.8,2229.1,656.9,634.5,617.2
Shares_Diluted,106.7,107.2,109.3,111.8,112.2,107.5,81.432,83.081,85.406
Total_Assets,6998.9,6814.5,6516.5,5113.9,5321.0,5265.7,476.6,384.8,383.9
Total_Liabilities,3533.6,3209.7,3167.6,1758.3,2080.0,2155.1,158.7,125.1,133.8
