AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,0.0,0.1,,0.0,0.1,0.0,0.0,0.0,0.4
Cash_from_Operations,-12.5,-8.8,-4.7,-6.1,-6.0,-6.5,-3.8,-2.5,-0.4
Diluted_EPS,-0.988,-0.828,-0.625,-0.632,-0.7,-1.55,-1.359,-6.264,-0.168
Goodwill_Intangibles,4.7,6.7,8.7,10.9,14.9,9.6,10.2,1.6,0.4
LT_Debt,7.8,0.0,6.3,2.4,1.9,2.5,5.3,0.0,0.0
Net_Income,-24.2,-17.7,-11.3,-10.5,-10.0,-17.5,-9.9,-36.7,-0.9
Revenue,0.5,0.6,2.1,2.6,3.8,2.3,1.9,0.7,0.0
Shares_Diluted,24.5229,21.3293,18.0676,16.6233,14.327,11.2817,7.2516,5.856,5.3797
Total_Assets,9.4,13.8,13.9,13.5,18.1,17.0,12.5,3.5,0.8
Total_Liabilities,9.1,2.9,9.3,5.3,3.6,4.1,25.8,27.6,0.3
