AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.4,0.6,1.0,0.2,1.1,0.1,0.2,,0.3,0.6
Cash_from_Operations,13.7,6.9,0.8,6.3,9.4,8.3,1.8,0.3,1.0,-0.4
Diluted_EPS,0.436,0.436,0.236,0.254,0.255,0.202,0.002,-0.085,-0.199,-0.234
Goodwill_Intangibles,29.5,30.4,,,,0.0,0.0,0.1,0.1,0.2
LT_Debt,5.5,10.9,0.3,0.1,0.0,0.0,0.1,0.2,0.3,0.2
Net_Income,17.0,17.1,9.1,9.5,9.6,7.4,0.1,-2.9,-6.2,-7.3
Revenue,158.2,130.3,80.1,45.5,31.9,23.4,13.3,11.6,11.1,21.7
Shares_Diluted,39.127,39.197,38.4373,37.3593,37.4473,36.5156,34.3984,34.3984,31.2077,31.152
Total_Assets,116.5,133.3,72.2,28.3,19.3,8.9,4.1,3.7,7.1,17.2
Total_Liabilities,50.1,59.3,15.3,8.5,9.9,3.9,7.8,7.7,8.3,12.3
