AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,0.2,0.3,0.1,0.1,0.1,0.0,
Cash_from_Operations,-10.5,-16.4,-13.0,-9.4,-7.1,-3.6,
Diluted_EPS,-28.37,-458.14,,,,,
Goodwill_Intangibles,3.0,2.9,2.6,2.1,2.2,2.3,2.4
LT_Debt,6.2,2.0,5.8,6.9,0.8,1.0,0.4
Net_Income,-33.6,-27.5,-19.2,-15.1,-12.3,-8.6,-5.6
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,1.1828,0.06,0.0169,0.0092,0.0092,0.0062,0.0049
Total_Assets,37.6,29.3,19.0,23.5,27.9,9.0,14.6
Total_Liabilities,31.3,26.8,27.1,16.0,5.1,4.1,2.1
