AAII_YR_DATA,04/30/2022,05/01/2021,05/02/2020,04/27/2019,04/28/2018,04/29/2017,04/30/2016,05/02/2015,05/03/2014
Capital_Expenditures,29.0,25.3,23.9,38.3,32.0,14.0,12.1,11.6,12.1
Cash_from_Operations,133.1,193.8,177.7,139.4,154.7,114.3,80.5,58.0,52.4
Diluted_EPS,1.694,1.86,1.388,1.501,1.596,1.144,0.653,0.527,0.461
Goodwill_Intangibles,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
LT_Debt,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0
Net_Income,158.5,174.1,130.0,140.9,149.8,107.0,61.0,49.0,42.9
Revenue,1138.0,1072.2,1000.4,1014.1,975.7,826.9,704.8,645.8,641.1
Shares_Diluted,93.599,93.62,93.656,93.834,93.842,93.54,93.342,93.118,93.038
Total_Assets,467.8,557.2,648.6,452.2,458.8,354.0,305.5,247.8,222.8
Total_Liabilities,228.4,201.2,196.3,120.6,127.4,108.4,99.3,100.0,116.6
