AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,79.8,55.4,71.3,71.9,89.7,104.2,170.7,222.9,213.7
Cash_from_Operations,187.2,218.8,192.7,203.2,170.4,49.3,203.7,208.8,213.7
Diluted_EPS,3.862,-2.071,4.323,3.557,2.206,1.874,1.682,1.144,1.599
Goodwill_Intangibles,588.4,618.2,464.9,442.0,441.1,433.4,447.2,501.4,522.9
LT_Debt,623.2,709.3,604.5,764.8,817.7,848.6,936.2,1003.0,1042.6
Net_Income,185.0,-99.2,214.0,185.3,118.9,115.2,94.0,63.4,93.4
Revenue,1106.6,936.9,1038.1,975.3,893.6,837.3,805.1,1294.3,2527.4
Shares_Diluted,47.9,47.9,49.5,52.1,53.9,55.7,55.9,55.4,58.4
Total_Assets,1710.0,1718.5,1493.3,1838.3,1873.5,1758.0,2687.2,2606.2,2916.6
Total_Liabilities,1190.3,1267.6,1128.4,1612.3,1454.2,1491.6,1918.4,1957.1,2243.4
