AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,23.7,12.1,19.8,20.5,14.9,14.0,9.2,6.2,6.1
Cash_from_Operations,250.6,169.8,108.7,117.4,108.3,83.1,42.0,56.0,28.9
Diluted_EPS,0.24,-0.058,-0.329,0.121,-0.075,-1.298,0.116,0.384,0.10300000000000001
Goodwill_Intangibles,1459.2,1438.3,1445.7,862.6,677.9,712.4,723.8,170.7,115.8
LT_Debt,848.9,756.5,565.5,294.7,240.2,253.0,284.8,145.2,0.0
Net_Income,13.3,-3.1,-16.8,5.8,-3.3,-55.6,4.4,14.2,3.7
Revenue,1186.5,998.2,900.1,812.4,683.7,578.2,420.9,348.7,242.5
Shares_Diluted,55.3841,53.5892,50.9379,47.3841,43.7321,42.8142,38.3869,36.8776,35.6666
Total_Assets,2241.2,2144.3,1801.9,1313.7,862.1,872.4,876.2,439.4,221.2
Total_Liabilities,1284.1,1168.0,932.8,680.0,424.9,458.6,435.8,236.4,73.5
