AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,217.1,140.9,247.5,323.0
Cash_from_Operations,-42.7,-61.7,-46.9,-52.7
Diluted_EPS,-1.725,-0.804,-0.555,0.065
Goodwill_Intangibles,320.4,392.6,135.8,139.2
LT_Debt,1230.2,718.6,253.5,112.1
Net_Income,-177.2,-79.9,-55.2,6.4
Revenue,262.0,120.2,68.6,229.5
Shares_Diluted,102.7471,99.3788,99.3788,99.3788
Total_Assets,2478.4,2442.3,1399.0,1154.3
Total_Liabilities,1662.2,980.2,426.0,424.9
