AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.1,,0.0,0.0,0.0,0.0,1.1,1.2
Cash_from_Operations,-10.2,-8.2,-9.4,4.3,59.1,3.6,-19.1,-29.1,-35.6
Diluted_EPS,-0.4,-0.476,-0.761,-1.89,9.276,-1.841,-3.652,-4.8039999999999985,-7.011
Goodwill_Intangibles,0.8,0.6,0.4,0.4,0.5,0.1,0.2,0.2,0.1
LT_Debt,0.0,0.0,0.0,0.0,0.0,9.6,60.7,29.5,23.6
Net_Income,-11.7,-11.4,-10.9,-16.1,74.9,-14.3,-27.6,-35.7,-42.7
Revenue,0.5,0.9,0.7,1.2,1.8,5.0,13.2,6.3,1.1
Shares_Diluted,29.3435,23.896,14.3934,8.5268,8.0796,7.7711,7.559,7.4374,6.0904
Total_Assets,6.6,7.8,4.2,7.0,20.8,12.5,15.0,11.8,40.3
Total_Liabilities,6.8,6.4,5.8,5.3,9.4,80.6,69.3,41.6,44.3
