AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,7.0,20.2,8.4,1.8,0.2,1.6,1.2,1.5,0.7,0.5
Cash_from_Operations,11.0,12.3,9.7,10.9,12.1,9.4,10.5,10.9,10.5,13.7
Diluted_EPS,2.947,2.268,2.09,2.72,2.424,2.153,2.237,2.157,2.044,1.954
Goodwill_Intangibles,1.2,,,,,,,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,3.2,3.2,7.2,7.2,7.2
Net_Income,10.3,8.0,7.5,9.7,8.8,7.8,8.2,7.9,7.4,7.1
Revenue,29.5,26.5,28.2,30.2,29.2,28.1,26.8,27.2,26.8,27.5
Shares_Diluted,3.5109,3.5453,3.5662,3.5815,3.6438,3.6436,3.6435,3.6434,3.6433,3.643
Total_Assets,1023.9,1105.2,956.6,827.9,818.1,853.4,831.9,817.2,789.2,751.3
Total_Liabilities,955.8,1001.4,848.9,729.6,729.0,766.5,749.8,737.2,713.4,686.9
