AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,-0.3,-0.6,0.0,0.0,-0.1,-0.4,-0.3
Diluted_EPS,-0.259,-0.48,-0.093,-0.034,-0.078,-0.518,-2.345
Goodwill_Intangibles,22.3,,,,,,
LT_Debt,3.9,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-1.5,-1.2,-0.2,-0.1,-0.2,-1.2,-5.3
Revenue,5.3,,,,,,
Shares_Diluted,5.9275,2.5773,2.3696,2.3696,2.3317,2.2696,2.2696
Total_Assets,27.8,6.5,0.0,0.0,0.0,0.1,1.2
Total_Liabilities,6.2,0.2,0.3,0.2,0.1,0.0,0.0
