AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,57.9,20.8,19.8,21.4,4.8,9.1,4.8,11.8
Cash_from_Operations,257.8,-16.8,7.5,288.9,6.5,229.1,38.0,112.9
Diluted_EPS,2.882,3.972,-2.621,2.154,0.677,1.925,2.298,1.9140000000000001
Goodwill_Intangibles,30.0,30.5,28.0,29.0,30.3,32.0,34.6,43.7
LT_Debt,52.8,25.7,28.9,32.1,35.1,36.8,74.5,89.3
Net_Income,67.2,92.9,-63.3,54.5,17.4,52.1,65.7,55.9
Revenue,3702.4,3375.6,2996.1,2916.1,2986.2,2907.9,2321.3,2382.7
Shares_Diluted,23.3097,23.3853,24.1495,25.2974,25.7636,27.0782,28.5782,29.213
Total_Assets,3088.4,2818.8,2760.2,3116.8,2219.0,2206.1,2145.7,2047.6
Total_Liabilities,2120.2,1875.0,1938.3,2203.4,1355.8,1358.6,1287.2,1262.2
