AAII_YR_DATA,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014
Capital_Expenditures,18.1,15.9,20.1,19.0,23.2,17.0,13.1,14.9,20.2
Cash_from_Operations,187.6,241.7,296.7,180.6,147.3,164.6,162.0,157.0,110.1
Diluted_EPS,6.583,3.684,0.616,3.677,3.605,3.398,0.749,2.804,2.665
Goodwill_Intangibles,813.8,839.7,883.8,1030.9,1082.6,369.7,393.9,700.8,353.0
LT_Debt,649.1,784.9,855.1,908.9,944.5,286.8,324.6,317.6,168.0
Net_Income,257.4,144.8,24.0,144.0,141.6,133.9,29.6,115.5,112.8
Revenue,3810.7,3235.9,3245.7,3472.7,3073.3,2593.7,2519.4,2751.6,2459.9
Shares_Diluted,39.105,39.296,38.999,39.16,39.281,39.404,39.466,41.187,42.331
Total_Assets,2452.6,2271.8,2283.6,2331.7,2285.7,1387.6,1312.0,1432.6,1334.2
Total_Liabilities,1303.2,1339.3,1440.0,1434.7,1470.8,642.3,654.1,691.2,533.9
