AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,1.0,0.6,0.7,1.0,2.6,1.9,0.8,0.2,0.5
Cash_from_Operations,17.4,15.5,4.8,-16.3,5.0,9.6,5.4,4.4,1.0
Diluted_EPS,1.118,0.88,0.248,-0.239,4.004,0.154,0.458,0.6459999999999999,0.5429999999999999
Goodwill_Intangibles,13.0,13.0,9.8,10.0,10.8,7.1,21.4,20.2,13.0
LT_Debt,2.0,3.1,1.0,0.8,0.8,8.8,3.1,1.7,0.0
Net_Income,10.3,8.4,2.3,-2.2,37.7,1.5,3.5,2.4,1.6
Revenue,164.1,150.0,116.9,114.3,121.5,94.0,76.5,40.8,32.9
Shares_Diluted,9.2152,9.5075,9.3699,9.3904,9.4112,9.4976,7.6851,3.7265,2.9824
Total_Assets,116.2,103.1,91.9,80.4,104.2,60.7,55.6,36.8,24.4
Total_Liabilities,39.8,35.1,29.2,17.6,37.3,30.1,25.8,16.7,7.1
