AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,650.0,527.9,484.1,876.0,781.9,732.1,798.5,1020.9,796.7,841.2
Cash_from_Operations,3766.6,3637.4,2326.7,3807.8,3750.8,3593.8,3372.7,3024.7,2730.4,2701.0
Diluted_EPS,6.516,6.836,3.593,6.814,7.87,6.242,5.87,5.883,4.522,4.243
Goodwill_Intangibles,37.9,53.4,55.1,95.9,150.7,208.6,285.1,275.7,311.8,376.4
LT_Debt,24960.3,25321.0,26723.4,24163.2,23305.5,24632.5,22977.1,22416.7,20853.0,22669.9
Net_Income,2136.2,2246.3,1109.2,2098.2,2436.7,1944.6,1835.6,1824.4,1405.3,1316.3
Revenue,5291.4,5116.8,4607.5,5755.2,5645.3,5527.3,5435.2,5266.1,4870.8,4543.8
Shares_Diluted,327.8167,328.5871,308.7376,307.9501,309.6272,311.5173,312.6908,310.1027,310.731,310.2552
Total_Assets,33011.3,33777.4,34786.8,31231.6,30686.2,32257.6,31103.6,30565.2,29532.3,33324.6
Total_Liabilities,29872.8,30415.9,31747.4,28705.2,27389.5,28571.5,26793.1,26093.7,24439.2,27475.2
