AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,0.2,1.3,1.0,0.4,0.1,0.3
Cash_from_Operations,-22.9,-29.4,-30.6,-19.4,-11.4,-9.9
Diluted_EPS,-5.03,-19.636,-20.796,-12.202,-9.751,-6.199
LT_Debt,0.0,0.0,8.0,9.9,9.1,4.9
Net_Income,-23.7,-37.4,-34.8,-20.5,-15.6,-9.9
Revenue,3.3,9.1,9.9,3.4,4.0,3.5
Shares_Diluted,4.7068,1.9037,1.6717,1.6773,1.5953,1.5953
Total_Assets,20.4,30.4,53.1,78.8,14.2,20.7
Total_Liabilities,4.5,17.3,18.0,14.5,14.7,5.7
