AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,10/31/2015,10/31/2014
Capital_Expenditures,0.0,0.0,0.1,0.1,0.0,
Cash_from_Operations,-0.4,-1.4,-0.7,-0.8,0.0,0.0
Diluted_EPS,-0.009,-0.043,-0.076,-0.018,-0.001,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-0.5,-2.3,-4.1,-0.9,0.0,0.0
Revenue,,0.0,0.6,1.9,0.0,0.0
Shares_Diluted,54.0879,54.0879,54.0879,49.3647,45.3972,40.0
Total_Assets,0.2,1.2,1.1,0.4,0.0,0.0
Total_Liabilities,4.8,5.4,3.0,1.5,0.0,0.0
