AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,12.7,14.4,35.8,18.2,22.5,14.3,14.2,2.9,2.9
Cash_from_Operations,82.6,-10.7,19.3,39.6,-1.0,5.3,4.6,0.6,0.6
Diluted_EPS,0.285,0.07,-0.059,0.145,0.153,0.124,0.064,0.071,-0.134
Goodwill_Intangibles,,0.0,5.0,5.0,5.0,5.1,,,
LT_Debt,11.3,11.3,11.3,11.3,21.7,21.9,22.5,22.5,22.5
Net_Income,21.7,4.1,-3.5,8.6,8.9,4.9,2.4,2.4,-3.5
Revenue,147.8,115.0,104.9,92.1,70.8,54.2,45.4,40.5,37.2
Shares_Diluted,75.952,58.904,58.833,59.407,58.25,39.865,38.094,34.591,25.97300000000001
Total_Assets,5626.7,5065.7,3341.3,2753.3,2322.3,1923.9,1439.4,1214.6,961.7
Total_Liabilities,5302.4,4757.6,3092.1,2508.1,2095.9,1708.9,1326.1,1101.8,898.8
