AAII_YR_DATA,10/01/2022,10/02/2021,10/03/2020,09/28/2019,09/29/2018,09/30/2017,10/01/2016,10/03/2015,09/27/2014,09/28/2013
Capital_Expenditures,101.6,57.1,50.1,90.6,62.8,38.5,31.1,35.1,65.3,108.1
Cash_from_Operations,-26.2,142.6,210.4,115.3,66.8,171.7,127.7,76.6,88.4,207.6
Diluted_EPS,4.861,4.763,3.927,3.495,0.384,3.243,2.241,2.744,2.517,2.358
Goodwill_Intangibles,,,5.7,6.9,8.2,,,,,
LT_Debt,187.8,187.0,188.0,187.3,183.1,26.2,184.0,258.3,262.0,257.8
Net_Income,138.2,138.9,117.5,108.6,13.0,112.1,76.4,94.3,87.2,82.3
Revenue,3811.4,3368.9,3390.4,3164.4,2873.5,2528.1,2556.0,2654.3,2378.2,2228.0
Shares_Diluted,28.439,29.167,29.916,31.074,33.919,34.553,34.098,34.379,34.655,34.655
Total_Assets,3393.2,2461.9,2289.8,2000.9,1932.6,1976.2,1765.8,1691.8,1609.0,1447.7
Total_Liabilities,2297.5,1433.7,1312.4,1135.3,1011.5,950.2,849.0,849.5,827.9,748.4
