AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,14.9,21.0,20.4,10.5,7.6,5.0,3.8
Cash_from_Operations,106.6,20.6,35.3,92.8,105.5,72.8,100.0
Diluted_EPS,8.545,0.16,-7.144,0.977,1.025,0.573,-1.57
Goodwill_Intangibles,532.3,757.1,777.0,952.6,1137.9,877.2,910.9
LT_Debt,0.0,553.1,552.6,381.5,260.4,338.1,412.4
Net_Income,420.2,7.8,-342.8,48.1,50.6,27.0,-65.2
Revenue,666.5,658.2,546.2,717.9,560.5,509.6,455.9
Shares_Diluted,49.183,48.578,47.978,49.282,49.381,47.211,41.494
Total_Assets,963.5,1071.9,1064.2,1137.6,997.7,1001.7,1022.7
Total_Liabilities,220.3,730.3,751.9,494.1,390.1,460.3,605.6
