AAII_YR_DATA,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014
Capital_Expenditures,35.9,48.0,34.6,37.3,37.6,35.7,38.3,30.1,30.1
Cash_from_Operations,139.6,280.3,237.0,249.3,175.7,185.3,216.7,233.5,233.5
Diluted_EPS,0.685,0.916,0.757,0.682,0.822,0.713,0.722,0.789,0.813
Goodwill_Intangibles,52.1,52.9,53.8,54.7,50.7,51.6,,,
LT_Debt,176.5,188.6,147.3,0.0,0.0,1.0,0.0,0.0,0.0
Net_Income,172.7,230.9,190.7,171.3,206.3,179.0,181.4,198.1,203.8
Revenue,2370.5,2372.3,2165.5,2161.9,2130.1,2079.3,1856.5,1879.8,1898.9
Shares_Diluted,252.1,252.0,251.8,251.3,251.1,251.1,251.1,251.1,251.1
Total_Assets,1486.7,1445.6,1195.4,1086.9,1102.7,1060.0,910.5,920.9,901.8
Total_Liabilities,807.9,714.5,593.9,479.9,456.1,475.3,385.5,380.1,339.4
