AAII_YR_DATA,12/31/2019,12/31/2018,03/31/2018,03/31/2017,03/31/2016
Capital_Expenditures,14.6,5.2,3.9,127.2,76.1
Cash_from_Operations,63.4,23.5,34.0,103.9,182.8
Diluted_EPS,-0.252,-1.814,-0.766,0.594,1.686
Goodwill_Intangibles,5.0,0.1,0.3,0.5,
LT_Debt,744.1,542.2,611.4,683.3,0.0
Net_Income,-9.3,-72.4,-30.6,23.7,67.2
Revenue,579.8,275.5,302.9,303.8,354.5
Shares_Diluted,36.8576,39.8907,39.8907,39.8907,39.8907
Total_Assets,2128.4,1649.9,1769.9,1853.8,
Total_Liabilities,959.3,704.6,750.6,805.5,
