AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,,,,,32.1,54.4,1.3
Cash_from_Operations,-2.5,4.0,8.2,17.9,14.6,11.3,10.6
Diluted_EPS,0.674,-5.465,-2.155,-1.115,1.021,0.156,0.834
Goodwill_Intangibles,4.7,,,,,,
LT_Debt,0.0,101.8,111.2,131.6,147.5,127.7,110.4
Net_Income,14.9,-42.2,-16.7,-8.1,7.4,1.2,6.4
Revenue,6.3,16.0,43.4,30.5,34.5,25.4,26.6
Shares_Diluted,22.0841,7.7294,7.7294,7.2463,7.2479,7.8335,7.7214
Total_Assets,60.2,93.4,149.6,217.2,236.4,218.7,181.0
Total_Liabilities,57.8,111.0,126.3,175.9,189.0,176.2,139.7
