AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.2,0.0,0.1,0.3,0.4,0.2,0.1,0.1,0.1
Cash_from_Operations,-0.9,0.2,0.0,0.0,1.6,2.0,1.9,2.1,1.0,-0.5
Diluted_EPS,0.193,-0.118,0.017,-0.07,0.089,0.17,0.391,0.235,0.213,0.002
Goodwill_Intangibles,0.7,0.1,0.2,0.2,0.1,0.1,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,1.3,-0.8,0.1,-0.5,0.6,1.3,2.9,1.8,1.6,0.0
Revenue,7.5,7.5,6.9,7.3,8.9,11.2,11.9,10.5,10.3,7.6
Shares_Diluted,6.603,6.601,6.599,6.543,6.991,7.421,7.407,7.38,7.315,7.32
Total_Assets,15.0,13.8,10.0,9.3,9.6,11.8,10.5,7.6,5.8,4.1
Total_Liabilities,1.1,1.1,1.2,0.8,0.6,0.7,0.9,0.9,0.9,0.8
