AAII_YR_DATA,01/29/2022,01/30/2021,02/01/2020,02/02/2019,02/03/2018,01/28/2017,01/30/2016,01/31/2015,01/25/2014
Capital_Expenditures,0.4,1.0,3.9,9.6,20.5,16.9,12.4,9.7,6.6
Cash_from_Operations,-11.3,33.1,-13.2,9.9,11.2,15.6,17.0,13.2,11.3
Diluted_EPS,2.826,-2.137,-1.197,-1.292,-1.108,-0.149,-6.646,0.305,-0.212
Goodwill_Intangibles,2.2,3.9,6.3,5.7,4.4,3.0,2.2,1.3,1.2
LT_Debt,10.2,0.4,72.2,0.0,0.0,0.0,0.0,4.8,8.3
Net_Income,78.1,-55.9,-31.2,-33.5,-28.5,-3.7,-131.4,5.0,-4.9
Revenue,104.1,121.7,196.5,212.8,224.0,216.0,180.7,110.8,86.1
Shares_Diluted,27.6445,26.1688,26.0563,25.9678,25.7162,24.6993,19.7769,23.1556,23.1556
Total_Assets,78.6,81.2,139.7,122.5,147.9,174.3,159.0,61.7,49.3
Total_Liabilities,30.3,112.5,116.3,55.0,46.6,40.9,24.9,61.8,56.7
