AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,2370.0,2199.9,2243.0,1924.2,2128.8,2106.2,2243.0,2756.5,1641.8,1538.1
Cash_from_Operations,11334.4,11330.1,7987.7,8307.5,5973.0,7945.7,8456.1,8847.2,8689.0,8189.7
Diluted_EPS,3.586,2.664,5.253,1.18,1.847,3.577,1.956,1.616,1.864,1.634
Goodwill_Intangibles,77025.7,74797.8,67520.7,65715.0,71202.3,57440.8,55095.5,51294.1,60721.4,123727.0
LT_Debt,18356.2,20475.4,22316.7,22793.7,23766.1,15407.9,18052.6,12950.1,15000.7,12264.6
Net_Income,9013.9,6700.9,13238.2,2965.5,4636.7,7777.7,5070.7,4263.0,4960.3,4376.3
Revenue,48874.9,42183.6,40238.9,40521.1,38417.0,39002.8,37360.7,34665.8,36156.0,36851.4
Shares_Diluted,2513.8,2515.8,2520.2,2514.2,2510.4,2533.6,2592.0,2641.4,2662.2,2678.2
Total_Assets,136454.0,129477.0,123200.0,121280.0,119964.0,107479.0,112718.0,101748.0,110044.0,113124.0
Total_Liabilities,55926.8,55520.9,55247.4,57688.5,56566.5,44948.9,50746.4,44024.1,46633.6,46108.1
