AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017
Capital_Expenditures,69.8,23.5,7.4
Cash_from_Operations,117.6,-26.1,6.7
Diluted_EPS,-0.77,-1.114,-1.217
LT_Debt,1628.6,1930.2,1967.7
Net_Income,-211.0,-242.2,-263.9
Revenue,974.3,968.5,917.6
Shares_Diluted,273.8833,217.4729,216.8489
Total_Assets,3791.4,3709.7,4005.1
Total_Liabilities,2431.0,2659.1,2719.0
