AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,20.7,24.1,17.8,41.4,39.7,31.9,29.0,21.3,5.8
Cash_from_Operations,-9.5,222.4,61.9,110.5,341.4,6.1,79.1,-27.9,5.7
Diluted_EPS,-0.526,-2.979,-1.901,-0.703,3.325,-1.16,-2.829,-1.505,-0.833
Goodwill_Intangibles,317.2,335.8,285.6,321.0,390.9,248.8,137.8,90.6,90.3
LT_Debt,683.8,556.8,127.9,723.9,743.9,593.2,428.5,371.9,332.9
Net_Income,-40.8,-229.7,-159.4,-31.5,155.6,-49.7,-105.4,-39.9,-16.6
Revenue,1637.3,1205.2,716.9,1077.0,1976.7,1634.1,1558.1,1120.8,547.4
Shares_Diluted,77.5,77.1,50.3,44.8,46.8,42.824,37.26,26.482,19.729
Total_Assets,1151.7,1080.6,6723.8,6958.3,6503.8,3217.7,2835.3,2742.5,724.0
Total_Liabilities,1255.4,1146.1,6153.6,6598.2,6395.4,3118.2,2761.6,2592.7,594.5
