AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,10.9,14.4,17.6,21.3,18.8,8.0,4.3
Cash_from_Operations,74.5,137.0,97.3,72.5,73.8,47.3,31.0
Diluted_EPS,3.96,4.347,2.532,2.247,2.029,1.811,1.097
Goodwill_Intangibles,265.8,276.9,189.9,190.3,199.4,63.8,46.5
LT_Debt,149.0,171.8,319.4,126.9,88.0,87.5,81.5
Net_Income,99.1,109.8,62.3,58.5,51.1,35.4,19.8
Revenue,419.2,387.6,322.1,311.2,263.0,177.2,124.5
Shares_Diluted,25.0236,25.2521,24.6158,26.06,25.4805,20.0003,18.0535
Total_Assets,5333.8,5956.3,5935.8,5060.3,4559.8,3499.0,2641.1
Total_Liabilities,4444.8,5097.4,5209.0,4423.7,3923.2,3107.3,2351.7
