AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,214.0,247.0,119.0,107.0,110.0,194.0,120.4,93.1,58.9,102.2
Cash_from_Operations,4027.0,2062.0,1323.0,1574.0,1726.0,1954.0,1215.3,1033.4,888.8,1013.2
Diluted_EPS,1.45,0.896,0.694,1.266,1.196,0.977,0.704,0.809,0.721,0.722
Goodwill_Intangibles,6283.0,5960.0,2418.0,2465.0,2524.0,2577.0,2620.9,976.1,597.2,537.5
LT_Debt,9475.0,6893.0,8349.0,9844.0,8619.0,9199.0,8301.6,7033.6,3577.9,2450.0
Net_Income,2125.0,1153.0,717.0,1337.0,1323.0,1110.0,646.5,661.1,600.5,609.4
Revenue,5969.0,4191.0,3647.0,4201.0,3949.0,3433.0,2632.1,2114.5,1976.5,1860.6
Shares_Diluted,1465.22,1286.733,1032.683,1056.079,1105.985,1136.186,918.79,817.129,833.081,843.9739999999997
Total_Assets,182906.0,174064.0,123038.0,109002.0,108781.0,104185.0,99714.1,71018.3,66298.0,59467.2
Total_Liabilities,165175.0,154767.0,110045.0,97207.0,97679.0,93371.0,89406.0,64423.7,59969.8,53377.0
