AAII_YR_DATA,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014
Capital_Expenditures,38.6,53.2,28.8,34.5,18.5,14.2,12.6,17.9
Cash_from_Operations,127.0,90.5,66.2,46.4,32.5,24.6,23.2,-1.0
Diluted_EPS,0.453,-0.035,-0.117,-0.216,-0.099,-0.079,0.004,-0.313
Goodwill_Intangibles,217.1,188.9,138.2,15.4,7.0,,,
LT_Debt,94.7,86.6,130.8,69.6,0.2,2.0,7.1,6.0
Net_Income,29.7,-2.2,-7.0,-12.4,-5.4,-3.2,0.2,-16.9
Revenue,501.4,427.0,340.4,261.9,186.6,141.8,116.1,88.3
Shares_Diluted,65.631,62.024,59.96,57.269,54.81,40.826,54.0026,54.0026
Total_Assets,934.7,729.8,554.3,358.4,205.4,175.1,88.8,75.8
Total_Liabilities,573.8,497.8,380.7,256.7,123.4,97.1,83.4,73.2
