AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,31.4,28.1,16.5,14.7
Cash_from_Operations,168.3,69.7,-12.3,16.6
Diluted_EPS,-0.798,-0.471,-0.129,-0.748
Goodwill_Intangibles,81.1,82.7,1.6,1.2
LT_Debt,0.0,0.0,0.0,0.0
Net_Income,-65.6,-36.1,-9.3,-54.2
Revenue,437.4,254.0,230.8,192.3
Shares_Diluted,82.1249,76.5575,72.4403,72.4403
Total_Assets,1037.5,812.8,232.3,318.9
Total_Liabilities,746.5,535.1,149.9,167.0
