AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,219.5,319.1,812.8,502.2,251.2,389.4,307.3,312.2
Cash_from_Operations,277.0,254.0,179.8,155.2,129.3,147.4,139.7,124.2
Diluted_EPS,1.064,1.232,3.707,3.675,0.309,1.267,2.831,2.82
Goodwill_Intangibles,,24.0,21.5,23.5,25.5,4.1,0.3,5.1
LT_Debt,1562.3,1880.1,1847.6,1570.8,1380.5,1250.6,1060.3,1062.0
Net_Income,18.9,22.2,73.5,72.1,6.0,26.6,59.9,63.9
Revenue,294.0,298.9,284.9,315.9,263.9,232.2,227.6,212.4
Shares_Diluted,17.763,18.011,19.822,19.607,19.393,20.988,21.155,22.671999999999997
Total_Assets,2612.6,2901.8,3012.6,2428.1,2055.9,1973.6,1795.8,1675.6
Total_Liabilities,1910.4,2208.5,2311.5,1864.3,1598.4,1514.4,1353.7,1261.1
