AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,15.9,11.1,10.4,5.0,6.0,2.5,1.8
Cash_from_Operations,65.7,63.9,18.5,21.1,46.4,35.4,32.4
Diluted_EPS,0.015,0.504,0.097,0.323,0.365,0.365,0.337
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,0.9,29.2,5.2,17.3,19.9,19.9,18.2
Revenue,530.9,420.1,343.8,268.2,197.9,164.5,137.8
Shares_Diluted,60.018,57.922,53.898,53.536,54.638,54.5,54.152
Total_Assets,845.6,719.5,338.1,278.2,229.9,185.4,148.4
Total_Liabilities,302.1,252.2,170.7,127.3,72.9,56.3,40.0
