AAII_YR_DATA,06/30/2019,07/01/2018,07/02/2017,07/03/2016,06/28/2015,06/29/2014,06/30/2013
Capital_Expenditures,52.5,103.2,83.1,64.2,71.7,60.4,44.9
Cash_from_Operations,-35.3,92.7,90.3,111.8,148.1,127.1,160.8
Diluted_EPS,-1.312,-0.276,1.31,0.603,1.002,0.594,-0.726
Goodwill_Intangibles,266.4,259.1,262.2,265.7,276.8,305.2,235.3
LT_Debt,195.0,200.0,221.8,221.3,222.7,225.0,225.0
Net_Income,-54.7,-11.6,55.4,26.1,44.5,27.6,-34.3
Revenue,1836.6,1881.3,1786.1,1808.8,1894.8,1859.1,1862.5
Shares_Diluted,41.647,42.068,42.263,43.2,44.442,46.436,47.172
Total_Assets,1551.4,1444.0,1451.0,1456.7,1456.6,1449.7,1447.6
Total_Liabilities,1104.7,873.5,891.6,963.0,882.4,777.3,779.6
