AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,80.3,70.6,54.5,29.0,88.2,179.5,155.6
Cash_from_Operations,76.6,-17.1,6.7,22.4,162.1,202.5,161.5
Diluted_EPS,-5.566,-18.086,-13.402,-27.89,-11.635,2.858,3.343
Goodwill_Intangibles,13.7,4.8,13.8,16.6,33.5,4.3,
LT_Debt,177.9,0.0,578.0,576.3,574.8,605.0,628.8
Net_Income,-83.7,-168.4,-121.8,-230.8,-95.1,23.5,27.0
Revenue,629.8,480.8,442.5,427.0,712.2,968.7,874.2
Shares_Diluted,15.0449,9.3117,9.0845,8.2757,8.1712,8.2055,8.082
Total_Assets,682.8,828.4,990.3,1103.6,1366.7,1520.7,1534.8
Total_Liabilities,328.9,701.5,694.2,764.4,798.2,858.2,903.1
