AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,40.7,20.1,15.4,23.4,27.4,20.0,27.4,21.2,24.9,27.7
Cash_from_Operations,-73.9,7.4,141.5,112.4,-29.8,41.9,134.8,30.9,18.9,5.9
Diluted_EPS,-0.004,0.776,2.05,0.984,-2.639,1.63,2.384,1.419,1.491,1.692
Goodwill_Intangibles,67.7,61.3,69.9,56.7,58.1,76.7,67.4,44.4,49.3,21.6
LT_Debt,78.1,0.2,0.4,0.7,59.7,1.6,4.1,5.2,7.1,0.5
Net_Income,-0.1,17.8,46.9,22.3,-60.4,37.8,55.2,32.8,34.5,39.0
Revenue,1274.5,1097.2,1024.4,1169.6,1171.6,1184.7,1147.4,983.2,975.6,933.0
Shares_Diluted,22.7907,22.9486,22.8777,22.674,22.902,23.184,23.142,23.12,23.105,23.081
Total_Assets,1014.4,905.8,848.2,800.5,855.5,889.6,843.6,777.4,802.3,749.3
Total_Liabilities,387.5,255.0,205.7,198.5,270.9,203.9,195.8,169.3,210.3,172.4
