AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,2.2,2.7,2.2,1.1,1.4,1.7,2.3,1.8,3.0
Cash_from_Operations,16.2,12.7,91.8,91.7,59.8,62.1,67.8,45.9,5.9
Diluted_EPS,-0.151,-1.345,7.424,0.123,-3.471,6.072,5.691,0.581,-0.002
Goodwill_Intangibles,122.5,126.5,126.3,148.0,150.7,161.9,106.7,35.8,4.0
LT_Debt,120.0,135.0,100.0,123.0,139.5,124.8,5.0,20.9,0.0
Net_Income,-0.5,-4.1,21.8,0.4,-9.3,16.2,14.4,3.9,-0.1
Revenue,460.5,393.5,554.9,813.7,1005.9,798.1,546.7,358.2,322.9
Shares_Diluted,3.156,3.026,2.943,2.9136,2.678,2.6692,2.538,6.654,27.5
Total_Assets,330.9,353.8,366.7,423.0,488.7,503.7,376.2,162.2,138.4
Total_Liabilities,200.7,214.8,214.5,281.7,352.2,405.0,345.9,150.9,129.7
