AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,1.9,9.7,11.3,7.7,4.4,9.2,11.1,2.1,4.3
Cash_from_Operations,-0.3,2.8,0.3,-5.2,-4.3,-1.6,-4.9,-0.6,4.5
Diluted_EPS,-0.729,-2.389,-0.749,-0.658,-0.532,-0.46,-1.447,-0.603,-2.248
Goodwill_Intangibles,27.7,27.4,27.7,3.6,3.5,4.1,4.2,4.5,7.7
LT_Debt,0.1,12.8,10.4,1.1,0.4,0.0,4.0,3.6,0.0
Net_Income,-25.4,-78.0,-21.6,-13.6,-10.4,-7.7,-19.0,-6.6,-24.7
Revenue,34.9,51.3,35.4,35.8,32.8,28.6,23.0,21.3,39.4
Shares_Diluted,34.917,32.6626,28.8818,20.6749,19.5447,16.7068,13.1316,10.9915,10.9903
Total_Assets,36.0,56.1,99.0,75.1,67.7,77.4,60.5,50.0,56.1
Total_Liabilities,65.6,62.2,30.8,18.1,13.5,15.7,30.0,15.3,9.6
