AAII_YR_DATA,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014
Capital_Expenditures,1.4,0.3,0.8,1.3,0.5,0.6,0.5,0.5,0.9
Cash_from_Operations,-0.7,3.1,4.2,2.6,2.4,1.2,2.2,2.8,2.1
Diluted_EPS,0.263,0.265,0.471,0.229,0.212,0.264,0.268,0.134,-0.159
Goodwill_Intangibles,0.6,0.7,0.6,0.6,0.6,0.7,0.9,1.0,0.9
LT_Debt,0.0,0.0,0.0,0.0,0.0,1.1,1.1,1.2,1.3
Net_Income,2.3,2.4,4.2,2.0,1.8,2.2,2.2,1.1,-1.3
Revenue,41.7,35.8,32.5,31.3,28.3,25.9,23.0,19.4,15.5
Shares_Diluted,8.7687,8.9118,8.8264,8.6315,8.6201,8.4611,8.2484,8.1537,8.1143
Total_Assets,41.4,37.1,33.2,29.4,27.4,23.1,20.6,17.4,15.8
Total_Liabilities,7.2,4.7,3.0,3.7,4.8,4.0,4.2,3.5,3.1
