AAII_YR_DATA,05/31/2022,05/31/2021,05/31/2020,05/31/2019,05/31/2018,05/31/2017,05/31/2016,05/31/2015,05/31/2014
Capital_Expenditures,6763.0,5884.0,5868.0,5490.0,5663.0,5116.0,4828.0,4347.0,3533.0
Cash_from_Operations,9832.0,10135.0,5097.0,5613.0,4674.0,4930.0,5708.0,5366.0,4264.0
Diluted_EPS,14.357,19.481,4.901,2.034,16.787,11.085,6.516,3.6519999999999997,7.484
Goodwill_Intangibles,6845.0,7314.0,6694.0,7300.0,7453.0,7683.0,7755.0,4224.0,2954.0
LT_Debt,20182.0,20733.0,21952.0,16617.0,15243.0,14909.0,13733.0,7249.0,4736.0
Net_Income,3819.0,5220.0,1284.0,539.0,4566.0,2993.0,1818.0,1048.0,2320.0
Revenue,93512.0,83959.0,69217.0,69693.0,65450.0,60319.0,50365.0,47453.0,45567.0
Shares_Diluted,266.0,268.0,262.0,265.0,272.0,270.0,279.0,287.0,310.0
Total_Assets,85994.0,82777.0,73537.0,54403.0,52330.0,48552.0,45959.0,36531.0,33070.0
Total_Liabilities,61055.0,58609.0,55242.0,36646.0,32914.0,32479.0,32175.0,21538.0,17793.0
