AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.0,0.1,0.1,0.2,0.3,0.4
Cash_from_Operations,-9.8,-10.4,-1.9,-0.9,-2.1,-2.6,0.2
Diluted_EPS,-0.348,-0.29,0.053,-0.066,0.074,-0.283,-0.186
LT_Debt,9.4,12.0,0.0,2.5,0.0,0.0,0.0
Net_Income,-10.7,-7.8,1.3,-1.3,1.2,-4.1,-2.5
Revenue,166.3,151.9,117.7,90.2,81.0,49.8,26.0
Shares_Diluted,30.8321,26.7275,23.8176,19.4172,15.6345,14.3339,13.2769
Total_Assets,51.5,44.4,33.6,19.8,14.2,11.2,7.0
Total_Liabilities,46.5,36.2,22.1,13.8,12.1,11.5,6.2
