AAII_YR_DATA,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016
Capital_Expenditures,20.8,1.1,0.2,0.5,0.2,0.1,0.3
Cash_from_Operations,3.2,-2.6,5.9,0.4,-4.8,0.6,4.5
Diluted_EPS,0.212,0.388,0.2,-0.236,0.179,0.154,0.137
Goodwill_Intangibles,3.3,3.5,3.3,0.9,0.4,0.5,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,4.5,6.8,2.9,-3.3,2.4,2.0,1.8
Revenue,152.0,126.1,89.4,64.9,48.9,31.4,29.0
Shares_Diluted,21.0571,17.5694,14.6923,13.8438,13.59,13.29,13.29
Total_Assets,101.9,82.7,45.4,32.7,30.9,13.5,10.5
Total_Liabilities,35.3,26.0,18.0,11.9,13.5,8.7,6.3
