AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,708.9,448.8,314.2,273.0,173.1,136.9,,
Cash_from_Operations,1034.7,658.2,703.6,635.4,294.9,210.4,202.7,16.0
Diluted_EPS,0.91,1.205,1.048,3.924,0.765,0.354,0.216,0.101
Goodwill_Intangibles,1009.4,379.6,208.6,862.5,193.4,,,
LT_Debt,3873.3,2258.3,1672.6,2151.5,229.3,86.1,26.2,0.0
Net_Income,245.4,323.9,281.2,210.6,205.4,94.9,58.0,27.1
Revenue,10966.7,8427.8,7250.0,5648.7,4393.9,3540.0,3039.7,834.4
Shares_Diluted,269.6,268.8,268.3516,53.6703,268.3516,268.3516,268.3516,268.3516
Total_Assets,8170.3,4597.1,3785.8,7222.3,2087.1,1562.3,1225.4,
Total_Liabilities,7386.6,4040.7,3502.2,5794.5,1305.9,,,
