AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.2,0.2,0.2,0.2,0.3,0.9,0.7,0.3,0.2
Cash_from_Operations,1.0,1.9,-18.6,29.7,26.6,53.2,81.3,30.6,10.7
Diluted_EPS,0.095,0.074,-0.516,2.742,2.093,4.829,3.818,1.606,0.35700000000000004
Goodwill_Intangibles,,,0.0,1.8,1.8,1.8,1.8,1.8,1.8
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,1.1,0.8,-5.6,31.0,23.6,55.1,47.2,20.2,4.0
Revenue,60.0,62.1,77.6,191.9,197.6,287.7,264.9,124.6,52.5
Shares_Diluted,11.424,11.424,10.871,11.318,11.267,11.407,12.372,12.6,11.331
Total_Assets,98.4,105.9,118.5,157.9,159.6,148.1,124.2,52.5,19.8
Total_Liabilities,38.9,38.2,43.4,68.1,68.9,65.6,67.3,26.1,13.8
