AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,138.0,148.0,223.0,246.0,268.0,300.0,218.0,146.0
Cash_from_Operations,812.0,2061.0,1774.0,1081.0,1288.0,862.0,920.0,243.0
Diluted_EPS,9.009,32.729,7.662,8.031,5.265,4.176,3.043,5.406
Goodwill_Intangibles,12446.0,12738.0,14247.0,14672.0,13783.0,14401.0,14781.0,4852.0
LT_Debt,4483.0,3989.0,4683.0,5323.0,4418.0,4450.0,3357.0,2278.0
Net_Income,1009.0,4222.0,996.0,1044.0,695.0,571.0,422.0,373.0
Revenue,8866.0,8998.0,8615.0,8370.0,8513.0,8202.0,7887.0,3829.0
Shares_Diluted,112.0,129.0,130.0,130.0,132.0,136.0,138.0,69.0
Total_Assets,31769.0,34970.0,38531.0,35426.0,32385.0,32458.0,30253.0,18839.0
Total_Liabilities,21753.0,21710.0,27711.0,25177.0,22533.0,22332.0,20188.0,16610.0
