AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,09/30/2017,09/30/2016,09/30/2015
Capital_Expenditures,0.0,0.0,0.1,0.0,,,
Cash_from_Operations,-3.0,-1.4,2.1,-1.9,0.0,0.0,0.0
Diluted_EPS,-0.094,-0.036,-0.024,-0.062,-0.003,-0.002,0.0
Goodwill_Intangibles,0.0,0.5,0.7,0.9,,,
LT_Debt,0.6,1.3,0.0,0.1,0.0,0.0,0.0
Net_Income,-4.1,-1.5,-1.0,-2.4,0.0,0.0,0.0
Revenue,6.1,5.9,5.9,4.2,0.0,0.0,0.0
Shares_Diluted,43.2322,41.4376,41.0148,38.3652,14.3063,11.8518,10.1401
Total_Assets,2.0,3.9,3.8,2.1,0.0,0.0,0.0
Total_Liabilities,3.7,3.8,3.4,1.5,0.0,0.0,0.0
