AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,5.5,468.4,27.1,82.5,11.7,0.3,0.3,108.2,55.2,0.0
Cash_from_Operations,351.9,267.2,104.4,93.4,47.7,66.9,71.7,62.3,60.9,74.3
Diluted_EPS,7.617,4.597,2.116,1.481,-6.494,-11.17,-9.867,-4.629,0.7240000000000001,4.715
Goodwill_Intangibles,,,0.0,1.5,5.4,0.7,0.0,0.0,0.1,0.1
LT_Debt,744.6,880.1,692.8,809.4,813.1,358.5,388.8,442.9,401.9,361.2
Net_Income,283.4,163.2,37.6,17.6,-48.3,-77.3,-68.2,-31.9,5.0,32.5
Revenue,645.6,448.0,282.8,261.1,157.1,159.3,166.8,164.9,138.6,143.2
Shares_Diluted,37.2043,35.508,17.7525,11.8595,7.4401,6.9227,6.9075,6.8989,6.9037,6.8967
Total_Assets,2106.2,1994.1,1274.2,1351.8,1233.5,675.9,776.3,904.9,873.7,858.2
Total_Liabilities,1139.7,1281.6,809.5,945.4,917.1,424.3,447.4,508.2,435.6,458.8
