AAII_YR_DATA,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013
Capital_Expenditures,135.0,93.0,85.0,104.0,74.0,44.0,42.0,63.0,76.0,34.0
Cash_from_Operations,742.0,638.0,463.0,400.0,425.0,535.0,342.0,222.0,130.0,159.0
Diluted_EPS,1.057,0.584,-0.931,0.502,0.602,0.28,0.049,-0.178,-0.604,-0.388
Goodwill_Intangibles,4304.0,4001.0,3638.0,3635.0,3697.0,3892.0,6145.0,6779.0,4665.0,4895.0
LT_Debt,3732.0,3346.0,3104.0,2974.0,2819.0,2811.0,2778.0,2981.0,3017.0,2854.0
Net_Income,544.0,300.0,-475.0,256.0,307.0,143.0,25.0,-91.0,-308.0,-198.0
Revenue,5919.0,5301.0,4463.0,4475.0,4005.0,3576.0,3246.0,2966.0,3027.0,2871.0
Shares_Diluted,514.7083,513.4723,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0
Total_Assets,7828.0,7211.0,6410.0,6017.0,5344.0,5718.0,5335.0,5621.0,5954.0,6252.0
Total_Liabilities,7676.0,7180.0,6473.0,6306.0,5678.0,5425.0,5140.0,5400.0,5583.0,5526.0
