AAII_YR_DATA,12/31/2018,12/31/2017,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008
Capital_Expenditures,,,0.4,0.1,0.3,0.1,0.1
Cash_from_Operations,,,5.0,8.5,5.0,1.7,5.3
Diluted_EPS,1.26,0.86,1.056,1.012,0.965,0.246,1.062
LT_Debt,24.0,14.0,9.8,6.8,6.5,4.3,4.3
Net_Income,4.1,2.8,3.8,3.6,3.4,0.9,3.8
Revenue,21.0,18.5,17.2,17.9,19.5,21.2,24.1
Shares_Diluted,3.2437,3.2556,3.5574,3.5679,3.5679,3.5704,3.5719
Total_Assets,506.2,474.5,432.1,426.0,420.3,408.4,414.1
Total_Liabilities,444.7,414.8,373.8,370.0,366.4,357.3,361.8
