AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,402.4,302.4,145.2,149.0,74.9,59.9,61.7,61.7,
Cash_from_Operations,293.7,236.2,188.2,163.3,118.8,106.5,117.2,117.2,118.2
Diluted_EPS,-0.118,0.119,0.262,0.32,-0.427,-0.184,-0.381,-0.541,-0.4539999999999999
Goodwill_Intangibles,2053.9,1591.8,603.2,211.2,241.5,211.1,213.2,,
LT_Debt,3119.6,2959.3,1869.4,1510.7,1901.1,1832.0,1861.0,0.0,0.0
Net_Income,-30.5,24.5,48.2,46.2,-29.9,-12.9,-50.6,-72.0,
Revenue,2714.8,1987.7,1783.7,1603.6,1543.6,1490.0,1481.4,1509.6,1552.2
Shares_Diluted,259.056,206.94,183.95,144.338,70.022,133.0377,133.0377,133.0377,133.0377
Total_Assets,8216.2,7831.2,4170.7,2532.4,2394.9,2327.6,2398.5,,
Total_Liabilities,4195.2,4040.7,2337.7,1825.7,2209.0,2105.2,2137.5,,
