AAII_YR_DATA,12/31/2022,12/25/2021,12/26/2020,12/28/2019,12/29/2018,12/30/2017,12/31/2016,12/26/2015,12/27/2014,12/28/2013
Capital_Expenditures,1.5,0.2,0.4,0.3,0.1,0.7,0.1,1.0,0.4,0.8
Cash_from_Operations,-14.5,-13.7,-0.5,2.7,-3.4,-5.1,9.6,-2.8,3.8,9.9
Diluted_EPS,-0.52,-0.178,-0.023,-0.053,-0.206,-0.594,-0.085,0.376,0.218,-0.111
Goodwill_Intangibles,0.7,0.7,0.7,0.7,0.7,2.8,2.8,2.8,2.8,3.8
LT_Debt,0.5,1.8,3.1,0.2,0.0,0.0,0.0,0.3,0.2,0.0
Net_Income,-18.5,-5.7,-0.6,-1.5,-5.7,-16.3,-2.3,10.5,6.0,-3.0
Revenue,40.2,36.4,64.4,56.4,54.0,55.8,59.2,79.6,107.9,169.0
Shares_Diluted,35.574,31.888,27.474,27.414,27.51,27.352,27.653,28.023,27.685,27.041
Total_Assets,30.0,42.1,30.4,28.7,22.3,29.3,44.4,52.2,51.7,45.8
Total_Liabilities,19.7,13.9,16.8,14.7,6.8,8.2,7.6,12.2,22.6,23.3
