AAII_YR_DATA,05/28/2022,05/29/2021,05/30/2020,05/25/2019,05/26/2018,05/27/2017,05/28/2016,05/30/2015
Capital_Expenditures,3.0,3.8,2.3,6.9,2.2,4.8,2.4,2.4
Cash_from_Operations,49.4,39.9,49.5,43.6,15.4,28.3,38.3,31.8
Diluted_EPS,2.002,0.775,0.878,0.977,0.603,0.557,0.81,0.72
Goodwill_Intangibles,225.5,237.0,234.1,205.4,210.5,171.1,171.2,171.0
LT_Debt,54.0,43.0,88.0,43.0,63.0,48.0,0.0,0.0
Net_Income,67.2,25.2,28.3,31.5,18.8,18.7,30.4,27.5
Revenue,805.0,629.5,703.4,729.0,654.1,583.4,598.5,590.6
Shares_Diluted,33.556,32.552,32.227,32.207,31.21,33.471,37.608,38.248000000000005
Total_Assets,581.5,520.6,529.2,428.4,432.7,364.1,417.3,417.0
Total_Liabilities,209.0,191.1,225.5,146.0,163.8,126.0,74.6,76.5
