AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,2.6,2.9,2.6,2.6,1.0,0.7,0.5
Cash_from_Operations,21.2,13.3,-0.9,7.6,6.8,0.3,-0.9
Diluted_EPS,-0.667,-0.771,-1.79,-0.6,-0.594,-0.69,-0.951
Goodwill_Intangibles,90.7,92.0,79.3,18.6,19.2,14.8,18.0
LT_Debt,8.0,8.0,0.0,0.1,0.2,0.1,4.2
Net_Income,-10.1,-11.2,-22.7,-7.3,-7.0,-7.6,-9.5
Revenue,138.8,139.6,105.1,64.4,50.5,31.8,24.5
Shares_Diluted,15.1096,14.5411,12.6788,12.0879,11.7212,11.0104,10.037
Total_Assets,136.2,140.8,138.0,56.4,47.6,25.5,28.3
Total_Liabilities,34.5,42.9,36.8,13.6,8.8,5.3,21.3
