AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,61.8,40.4,26.3,35.1,31.7,28.9,45.9,54.9,59.5,110.7
Cash_from_Operations,76.9,76.2,-35.1,-53.3,-513.0,-324.9,-626.2,100.8,81.0,323.1
Diluted_EPS,-3.513,0.31,-0.551,1.307,-1.889,0.262,-10.911,1.926,4.266,4.191
Goodwill_Intangibles,206.8,389.3,356.7,348.8,350.9,443.4,413.7,425.8,1912.8,1984.8
LT_Debt,379.5,399.9,300.4,308.4,266.7,266.7,269.1,1330.4,1443.2,1504.1
Net_Income,-123.6,11.0,-19.1,46.6,-67.1,-38.1,-375.8,65.5,143.9,141.8
Revenue,2032.5,1720.2,1443.4,1834.1,1846.8,1581.3,1613.1,1865.7,2305.2,4048.1
Shares_Diluted,35.1843,35.4526,34.6911,35.6418,35.5132,35.8549,34.4418,34.0091,33.7337,33.8326
Total_Assets,1615.5,1775.2,1603.5,1617.7,1541.9,1607.8,1517.8,3562.5,3816.6,3976.6
Total_Liabilities,1077.7,1112.8,960.0,971.8,940.6,930.3,927.3,2720.2,2992.5,3201.1
