AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,1323.5,1670.0,1278.5,721.8,1049.6,2198.9,1624.2
Cash_from_Operations,1344.0,1551.0,1096.6,625.8,725.7,1619.4,1324.3
Diluted_EPS,-1.328,8.322,5.195,-4.378,-27.74,6.015,6.482
Goodwill_Intangibles,716.9,620.2,620.2,620.2,620.2,620.2,620.2
LT_Debt,2004.0,1488.6,1486.9,1487.9,1485.6,1483.2,924.0
Net_Income,-131.2,780.8,485.8,-408.8,-2579.6,516.2,553.6
Revenue,2363.0,2339.0,1918.2,1257.3,1452.6,2424.2,1998.1
Shares_Diluted,98.789,93.82,93.509,93.379,92.992,85.81,85.409
Total_Assets,7140.0,6062.1,5042.6,4237.7,4708.4,8708.5,7253.1
Total_Liabilities,3482.3,2732.3,2474.4,2194.7,2250.1,4207.8,3230.9
