AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,7.8,5.0,3.8,3.4
Cash_from_Operations,58.0,3.4,-6.5,-230.0
Diluted_EPS,-0.043,-0.046,-0.256,0.045
Goodwill_Intangibles,73.2,,,
LT_Debt,48.5,51.2,421.8,244.1
Net_Income,-8.0,-8.2,-44.2,7.7
Revenue,303.4,252.0,203.2,168.0
Shares_Diluted,185.5607,178.0326,172.9498,172.9498
Total_Assets,481.9,344.4,115.6,64.0
Total_Liabilities,212.4,147.5,460.2,264.7
