AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.1,0.2,0.1,0.6,1.9,0.2,0.2
Cash_from_Operations,-4.1,0.8,-4.2,-11.5,-5.5,1.5,10.2
Diluted_EPS,0.202,-0.483,-0.082,-0.867,-1.487,-0.194,0.579
Goodwill_Intangibles,0.3,0.3,0.3,0.3,1.3,16.6,17.7
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,3.8,-9.1,-1.5,-16.0,-27.0,-3.5,10.4
Revenue,63.3,69.5,60.1,61.7,77.3,83.0,88.2
Shares_Diluted,19.026,18.826,18.644,18.409,18.1827,17.9447,17.9417
Total_Assets,38.0,64.6,64.4,67.2,81.5,108.0,106.9
Total_Liabilities,4.9,16.7,7.9,9.9,10.1,12.3,11.5
