AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,0.3,0.4,3.3,9.2,3.0,0.8,3.0
Cash_from_Operations,-196.1,-252.7,-323.6,-366.0,-260.9,-266.7,-253.1
Diluted_EPS,-2.29,-4.379,-7.433,-7.068,-7.363,-9.074,-9.795
Goodwill_Intangibles,123.4,128.8,126.0,115.0,84.8,99.3,160.8
LT_Debt,606.7,545.8,679.7,575.5,282.4,281.1,279.9
Net_Income,-264.5,-369.2,-400.4,-368.0,-346.4,-349.1,-352.9
Revenue,148.8,164.5,143.0,95.4,55.5,0.1,0.0
Shares_Diluted,115.528,84.307,53.873,52.066,47.047,38.478,36.026
Total_Assets,472.8,605.6,669.6,863.6,735.2,364.6,713.4
Total_Liabilities,751.7,764.3,843.9,717.1,367.6,368.2,412.7
