AAII_YR_DATA,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014,06/30/2013
Capital_Expenditures,3.2,2.4,1.9,2.5,2.2,1.1,0.7,2.0,1.1
Cash_from_Operations,4.7,3.7,0.4,2.6,5.0,1.5,0.1,-0.1,0.6
Diluted_EPS,-0.121,0.032,-0.104,0.04,0.356,0.084,-0.049,-0.022000000000000002,0.017
Goodwill_Intangibles,11.4,12.6,13.7,14.9,16.2,0.0,,0.0,
LT_Debt,4.1,4.7,5.6,5.7,0.1,0.2,0.3,0.1,0.0
Net_Income,-3.2,0.9,-2.7,1.1,7.7,1.4,-0.7,-0.3,0.2
Revenue,38.5,35.0,33.7,32.5,28.4,17.3,13.7,11.8,11.8
Shares_Diluted,26.314,27.4698,25.7947,26.8115,21.6664,16.8754,14.7116,14.0021,12.9592
Total_Assets,54.6,47.6,46.0,47.1,46.7,15.6,12.7,10.7,8.4
Total_Liabilities,21.0,13.0,12.5,11.8,17.0,4.7,4.7,3.4,2.9
