AAII_YR_DATA,05/31/2022,05/31/2021,05/31/2020,05/31/2019,05/31/2018,05/31/2017,05/31/2016,05/31/2015,05/31/2014
Capital_Expenditures,4.3,5.2,7.2,3.1,2.4,3.0,2.3,11.9,11.2
Cash_from_Operations,-7.2,24.1,-14.6,37.4,41.3,55.7,45.2,26.2,24.7
Diluted_EPS,-0.681,-0.823,-4.394,1.636,0.441,0.137,-1.205,-0.095,0.066
Goodwill_Intangibles,353.4,370.3,397.7,493.1,491.6,506.9,550.1,568.2,565.7
LT_Debt,25.0,20.0,40.0,124.4,86.6,91.3,104.3,128.9,137.7
Net_Income,-26.5,-31.5,-166.8,61.3,16.3,5.0,-43.6,-3.4,2.3
Revenue,316.2,291.0,264.2,270.6,261.7,269.8,353.9,356.5,354.4
Shares_Diluted,39.009,38.342,37.961,37.485,37.075,36.617,36.161,35.6831,35.4399
Total_Assets,552.8,561.4,594.2,836.4,705.5,708.0,726.2,773.1,798.9
Total_Liabilities,128.3,122.0,139.3,221.6,162.9,192.9,219.0,228.0,262.1
