AAII_YR_DATA,03/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,69.8,92.3,147.1,175.0,283.0,387.6,301.5,301.5,141.4,88.3
Cash_from_Operations,664.8,212.9,509.0,628.2,234.1,304.5,-44.1,-44.1,219.0,120.1
Diluted_EPS,-0.126,0.768,-1.209,0.203,-0.104,-0.11,0.445,1.053,0.948,0.752
Goodwill_Intangibles,502.1,506.2,515.5,586.5,588.3,602.7,627.9,740.7,149.5,170.4
LT_Debt,672.3,662.5,1003.6,592.7,703.8,765.0,790.4,624.1,255.3,48.0
Net_Income,-59.6,360.1,-549.2,92.1,-46.3,-48.3,198.0,232.6,208.0,162.2
Revenue,1300.9,5683.5,4474.7,5267.1,5193.2,4989.2,4825.3,3963.3,3084.4,2332.1
Shares_Diluted,471.425,468.644,454.089,454.274,445.815,440.729,444.848,220.868,219.38,215.958
Total_Assets,4452.8,4991.4,5030.6,4843.5,4245.0,4006.4,3644.3,2866.0,2095.1,1577.7
Total_Liabilities,2723.9,2902.4,3354.6,2693.4,2228.2,1987.7,1613.4,1197.7,744.8,524.4
