AAII_YR_DATA,03/27/2022,03/28/2021,03/29/2020,03/31/2019,04/01/2018,03/26/2017,03/27/2016,03/29/2015,03/30/2014
Capital_Expenditures,9.5,0.8,0.3,2.9,1.6,2.6,3.5,4.7,4.7
Cash_from_Operations,-2.5,-0.7,0.9,8.2,-9.2,3.1,20.1,18.7,18.7
Diluted_EPS,-0.303,-1.005,-2.529,0.657,0.613,0.173,0.648,1.041,1.936
Goodwill_Intangibles,30.6,19.1,11.2,11.7,11.7,11.7,11.7,11.7,12.5
LT_Debt,43.1,30.6,0.0,0.0,0.0,0.0,1.7,2.0,2.2
Net_Income,-2.7,-8.7,-21.6,5.5,5.2,1.4,5.3,8.6,16.1
Revenue,417.5,373.3,409.0,419.0,580.3,533.3,530.7,549.6,560.1
Shares_Diluted,8.9278,8.6974,8.527,8.4368,8.471,8.3404,8.22,8.273,8.273
Total_Assets,202.5,189.1,208.7,206.5,199.4,174.0,169.4,186.2,187.0
Total_Liabilities,126.6,112.3,125.0,97.7,91.4,66.0,56.9,73.1,72.1
