AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,2.8,4.4,1.8,2.0,10.9,0.3,0.1
Cash_from_Operations,-26.4,-37.3,-12.3,-36.9,-13.6,3.1,2.6
Diluted_EPS,-15.371,-15.846,-24.302,-6.159,-1.26,0.491,0.019
Goodwill_Intangibles,49.3,126.6,9.2,18.3,9.1,4.7,4.7
LT_Debt,13.1,10.7,8.0,8.2,48.6,0.7,2.1
Net_Income,-115.8,-30.6,-14.5,-28.8,-5.9,2.3,0.1
Revenue,137.1,166.1,138.3,185.0,178.9,88.3,66.7
Shares_Diluted,7.531,1.93,0.5974,4.6789,4.6716,4.6716,4.6716
Total_Assets,146.1,285.8,122.7,153.2,78.0,29.6,16.0
Total_Liabilities,50.7,111.3,107.6,130.8,79.0,20.2,8.6
